transaction_id,amount,description,merchant,transaction_date,category,account_id
TXN003034,472.66,Movie tickets Cinemark,tickets Cinemark,2024-10-28,Entertainment,ACC2587
TXN003035,249.18,Movie tickets Cinemark,tickets Cinemark,2024-04-28,Entertainment,ACC1791
TXN003036,449.16,Car insurance monthly,insurance monthly,2024-10-15,Insurance,ACC9326
TXN003037,164.79,Movie tickets Cinemark,tickets Cinemark,2024-08-06,Entertainment,ACC6219
TXN003038,25.76,Shell gas station,gas station,2024-04-01,Gas,ACC4451
TXN003039,142.74,Car insurance monthly,insurance monthly,2024-08-08,Insurance,ACC6150
TXN003040,145.97,Electric bill payment,bill payment,2024-02-20,Utilities,ACC2942
TXN003041,245.88,Movie tickets Cinemark,tickets Cinemark,2024-05-27,Entertainment,ACC4664
TXN003042,469.91,Movie tickets Cinemark,tickets Cinemark,2024-03-27,Entertainment,ACC5250
TXN003043,462.64,Walmart grocery shopping,grocery shopping,2024-11-06,Grocery,ACC5565
TXN003044,107.39,Walmart grocery shopping,grocery shopping,2024-03-13,Grocery,ACC9334
TXN003045,301.2,Lunch at Olive Garden,at Olive,2024-03-27,Restaurant,ACC1651
TXN003046,400.5,Car insurance monthly,insurance monthly,2024-10-03,Insurance,ACC1109
TXN003047,187.92,Lunch at Olive Garden,at Olive,2024-09-07,Restaurant,ACC5617
TXN003048,367.38,Uber ride to downtown,ride to,2024-10-19,Transportation,ACC9534
TXN003049,151.0,Amazon online purchase,online purchase,2024-03-05,Shopping,ACC2795
TXN003050,224.98,Walmart grocery shopping,grocery shopping,2024-12-27,Grocery,ACC8082
TXN003051,48.0,Movie tickets Cinemark,tickets Cinemark,2024-09-09,Entertainment,ACC3241
TXN003052,484.38,Walmart grocery shopping,grocery shopping,2024-05-22,Grocery,ACC2295
TXN003053,166.92,Walmart grocery shopping,grocery shopping,2024-04-23,Grocery,ACC9307
TXN003054,229.46,Movie tickets Cinemark,tickets Cinemark,2024-06-20,Entertainment,ACC9402
TXN003055,354.87,Walmart grocery shopping,grocery shopping,2024-12-10,Grocery,ACC6157
TXN003056,54.72,Uber ride to downtown,ride to,2024-01-20,Transportation,ACC9540
TXN003057,421.51,Doctor appointment co-pay,appointment co-pay,2024-06-11,Healthcare,ACC1583
TXN003058,126.73,Lunch at Olive Garden,at Olive,2024-11-20,Restaurant,ACC7163
TXN003059,136.32,Doctor appointment co-pay,appointment co-pay,2024-04-22,Healthcare,ACC3481
TXN003060,368.11,Shell gas station,gas station,2024-09-05,Gas,ACC5630
TXN003061,319.21,Doctor appointment co-pay,appointment co-pay,2024-03-08,Healthcare,ACC2453
TXN003062,6.58,Doctor appointment co-pay,appointment co-pay,2024-09-21,Healthcare,ACC2102
TXN003063,307.55,Car insurance monthly,insurance monthly,2024-09-08,Insurance,ACC3918
TXN003064,345.55,Uber ride to downtown,ride to,2024-01-20,Transportation,ACC7230
TXN003065,121.18,Netflix monthly subscription,monthly subscription,2024-11-19,Subscriptions,ACC6713
TXN003066,330.19,Car insurance monthly,insurance monthly,2024-09-04,Insurance,ACC3950
TXN003067,438.14,Doctor appointment co-pay,appointment co-pay,2024-06-02,Healthcare,ACC8947
TXN003068,300.93,Uber ride to downtown,ride to,2024-09-07,Transportation,ACC9903
TXN003069,52.78,Movie tickets Cinemark,tickets Cinemark,2024-09-03,Entertainment,ACC2841
TXN003070,484.83,Uber ride to downtown,ride to,2024-05-27,Transportation,ACC6331
TXN003071,62.33,Uber ride to downtown,ride to,2024-05-06,Transportation,ACC8614
TXN003072,177.05,Walmart grocery shopping,grocery shopping,2024-06-12,Grocery,ACC7522
TXN003073,387.97,Shell gas station,gas station,2024-12-26,Gas,ACC8925
TXN003074,208.94,Netflix monthly subscription,monthly subscription,2024-09-07,Subscriptions,ACC4847
TXN003075,137.62,Movie tickets Cinemark,tickets Cinemark,2024-01-15,Entertainment,ACC4524
TXN003076,283.32,Lunch at Olive Garden,at Olive,2024-07-28,Restaurant,ACC6295
TXN003077,208.56,Electric bill payment,bill payment,2024-05-13,Utilities,ACC8240
TXN003078,134.05,Uber ride to downtown,ride to,2024-08-05,Transportation,ACC1895
TXN003079,365.45,Amazon online purchase,online purchase,2024-05-17,Shopping,ACC6567
TXN003080,157.71,Lunch at Olive Garden,at Olive,2024-11-21,Restaurant,ACC7714
TXN003081,438.43,Netflix monthly subscription,monthly subscription,2024-04-23,Subscriptions,ACC9782
TXN003082,474.2,Walmart grocery shopping,grocery shopping,2024-04-15,Grocery,ACC6401
TXN003083,272.18,Netflix monthly subscription,monthly subscription,2024-03-07,Subscriptions,ACC1345
TXN003084,391.31,Walmart grocery shopping,grocery shopping,2024-07-13,Grocery,ACC6460
TXN003085,36.42,Car insurance monthly,insurance monthly,2024-06-29,Insurance,ACC1806
TXN003086,184.24,Doctor appointment co-pay,appointment co-pay,2024-09-22,Healthcare,ACC4251
TXN003087,200.79,Car insurance monthly,insurance monthly,2024-03-21,Insurance,ACC4757
TXN003088,455.77,Shell gas station,gas station,2024-05-28,Gas,ACC6431
TXN003089,278.71,Doctor appointment co-pay,appointment co-pay,2024-07-30,Healthcare,ACC5074
TXN003090,423.51,Lunch at Olive Garden,at Olive,2024-01-07,Restaurant,ACC9627
TXN003091,201.98,Car insurance monthly,insurance monthly,2024-02-22,Insurance,ACC8944
TXN003092,145.13,Shell gas station,gas station,2024-01-22,Gas,ACC1397
TXN003093,21.72,Doctor appointment co-pay,appointment co-pay,2024-04-27,Healthcare,ACC3025
TXN003094,69.94,Uber ride to downtown,ride to,2024-07-12,Transportation,ACC5423
TXN003095,41.58,Walmart grocery shopping,grocery shopping,2024-02-13,Grocery,ACC7805
TXN003096,372.61,Lunch at Olive Garden,at Olive,2024-01-11,Restaurant,ACC9875
TXN003097,52.3,Shell gas station,gas station,2024-11-05,Gas,ACC7408
TXN003098,430.36,Netflix monthly subscription,monthly subscription,2024-04-09,Subscriptions,ACC6303
TXN003099,373.02,Car insurance monthly,insurance monthly,2024-08-05,Insurance,ACC5950
TXN003100,105.32,Amazon online purchase,online purchase,2024-05-20,Shopping,ACC5329
TXN003101,238.34,Netflix monthly subscription,monthly subscription,2024-12-01,Subscriptions,ACC5771
TXN003102,115.02,Walmart grocery shopping,grocery shopping,2024-08-07,Grocery,ACC7657
TXN003103,244.26,Movie tickets Cinemark,tickets Cinemark,2024-10-14,Entertainment,ACC9736
TXN003104,194.29,Doctor appointment co-pay,appointment co-pay,2024-09-16,Healthcare,ACC9143
TXN003105,382.54,Electric bill payment,bill payment,2024-07-20,Utilities,ACC2774
TXN003106,291.05,Doctor appointment co-pay,appointment co-pay,2024-08-19,Healthcare,ACC1407
TXN003107,226.31,Doctor appointment co-pay,appointment co-pay,2024-07-22,Healthcare,ACC8811
TXN003108,323.2,Walmart grocery shopping,grocery shopping,2024-10-15,Grocery,ACC6446
TXN003109,52.22,Walmart grocery shopping,grocery shopping,2024-03-14,Grocery,ACC3773
TXN003110,298.74,Amazon online purchase,online purchase,2024-04-16,Shopping,ACC2374
TXN003111,310.16,Uber ride to downtown,ride to,2024-03-13,Transportation,ACC8758
TXN003112,381.49,Netflix monthly subscription,monthly subscription,2024-09-24,Subscriptions,ACC1965
TXN003113,208.87,Movie tickets Cinemark,tickets Cinemark,2024-09-09,Entertainment,ACC6535
TXN003114,164.11,Lunch at Olive Garden,at Olive,2024-03-18,Restaurant,ACC7660
TXN003115,346.75,Movie tickets Cinemark,tickets Cinemark,2024-01-03,Entertainment,ACC9007
TXN003116,159.94,Amazon online purchase,online purchase,2024-10-06,Shopping,ACC4862
TXN003117,355.89,Amazon online purchase,online purchase,2024-06-13,Shopping,ACC9428
TXN003118,461.01,Walmart grocery shopping,grocery shopping,2024-10-11,Grocery,ACC7974
TXN003119,190.96,Walmart grocery shopping,grocery shopping,2024-12-24,Grocery,ACC1223
TXN003120,375.33,Car insurance monthly,insurance monthly,2024-03-23,Insurance,ACC3722
TXN003121,435.53,Amazon online purchase,online purchase,2024-04-11,Shopping,ACC2862
TXN003122,250.12,Uber ride to downtown,ride to,2024-01-20,Transportation,ACC9594
TXN003123,375.75,Shell gas station,gas station,2024-09-06,Gas,ACC9963
TXN003124,9.58,Uber ride to downtown,ride to,2024-08-02,Transportation,ACC2926
TXN003125,361.37,Movie tickets Cinemark,tickets Cinemark,2024-08-10,Entertainment,ACC5441
TXN003126,309.47,Electric bill payment,bill payment,2024-09-24,Utilities,ACC7088
TXN003127,75.05,Shell gas station,gas station,2024-10-15,Gas,ACC9572
TXN003128,402.39,Doctor appointment co-pay,appointment co-pay,2024-12-16,Healthcare,ACC7082
TXN003129,129.36,Netflix monthly subscription,monthly subscription,2024-09-22,Subscriptions,ACC8583
TXN003130,463.9,Electric bill payment,bill payment,2024-04-17,Utilities,ACC3217
TXN003131,358.97,Car insurance monthly,insurance monthly,2024-03-25,Insurance,ACC8763
TXN003132,211.07,Electric bill payment,bill payment,2024-01-06,Utilities,ACC3463
TXN003133,496.69,Walmart grocery shopping,grocery shopping,2024-08-28,Grocery,ACC1091
TXN003134,103.64,Doctor appointment co-pay,appointment co-pay,2024-06-08,Healthcare,ACC2537
TXN003135,168.86,Amazon online purchase,online purchase,2024-10-02,Shopping,ACC2001
TXN003136,299.25,Amazon online purchase,online purchase,2024-11-15,Shopping,ACC2093
TXN003137,442.25,Car insurance monthly,insurance monthly,2024-06-28,Insurance,ACC6651
TXN003138,464.3,Lunch at Olive Garden,at Olive,2024-11-17,Restaurant,ACC5498
TXN003139,294.31,Uber ride to downtown,ride to,2024-05-25,Transportation,ACC6009
TXN003140,384.66,Netflix monthly subscription,monthly subscription,2024-07-07,Subscriptions,ACC5173
TXN003141,322.59,Car insurance monthly,insurance monthly,2024-10-14,Insurance,ACC4319
TXN003142,80.45,Netflix monthly subscription,monthly subscription,2024-02-09,Subscriptions,ACC4546
TXN003143,135.15,Shell gas station,gas station,2024-05-23,Gas,ACC2676
TXN003144,295.72,Car insurance monthly,insurance monthly,2024-03-05,Insurance,ACC7274
TXN003145,387.13,Netflix monthly subscription,monthly subscription,2024-06-18,Subscriptions,ACC5542
TXN003146,108.61,Amazon online purchase,online purchase,2024-11-11,Shopping,ACC1043
TXN003147,50.21,Doctor appointment co-pay,appointment co-pay,2024-04-28,Healthcare,ACC3400
TXN003148,240.35,Shell gas station,gas station,2024-03-14,Gas,ACC1004
TXN003149,448.5,Walmart grocery shopping,grocery shopping,2024-06-14,Grocery,ACC1855
TXN003150,404.58,Car insurance monthly,insurance monthly,2024-03-11,Insurance,ACC7969
TXN003151,166.91,Amazon online purchase,online purchase,2024-12-06,Shopping,ACC9198
TXN003152,282.27,Doctor appointment co-pay,appointment co-pay,2024-03-01,Healthcare,ACC7181
TXN003153,180.72,Amazon online purchase,online purchase,2024-07-16,Shopping,ACC9552
TXN003154,43.71,Car insurance monthly,insurance monthly,2024-06-11,Insurance,ACC4504
TXN003155,357.12,Movie tickets Cinemark,tickets Cinemark,2024-03-26,Entertainment,ACC8163
TXN003156,247.6,Amazon online purchase,online purchase,2024-10-13,Shopping,ACC5104
TXN003157,281.16,Walmart grocery shopping,grocery shopping,2024-12-16,Grocery,ACC8133
TXN003158,93.12,Electric bill payment,bill payment,2024-11-29,Utilities,ACC6991
TXN003159,365.6,Electric bill payment,bill payment,2024-08-26,Utilities,ACC4502
TXN003160,438.77,Car insurance monthly,insurance monthly,2024-11-11,Insurance,ACC4129
TXN003161,93.61,Electric bill payment,bill payment,2024-07-14,Utilities,ACC1174
TXN003162,183.69,Amazon online purchase,online purchase,2024-04-10,Shopping,ACC4193
TXN003163,158.64,Netflix monthly subscription,monthly subscription,2024-01-03,Subscriptions,ACC2541
TXN003164,253.88,Movie tickets Cinemark,tickets Cinemark,2024-07-07,Entertainment,ACC1212
TXN003165,21.6,Movie tickets Cinemark,tickets Cinemark,2024-11-06,Entertainment,ACC5504
TXN003166,202.16,Amazon online purchase,online purchase,2024-11-24,Shopping,ACC5145
TXN003167,485.71,Lunch at Olive Garden,at Olive,2024-05-20,Restaurant,ACC1498
TXN003168,317.96,Netflix monthly subscription,monthly subscription,2024-08-29,Subscriptions,ACC9033
TXN003169,376.22,Amazon online purchase,online purchase,2024-03-29,Shopping,ACC9938
TXN003170,187.92,Lunch at Olive Garden,at Olive,2024-02-23,Restaurant,ACC3509
TXN003171,436.1,Shell gas station,gas station,2024-12-27,Gas,ACC3156
TXN003172,417.86,Uber ride to downtown,ride to,2024-02-12,Transportation,ACC2956
TXN003173,320.55,Amazon online purchase,online purchase,2024-01-29,Shopping,ACC2021
TXN003174,429.66,Walmart grocery shopping,grocery shopping,2024-06-09,Grocery,ACC5546
TXN003175,370.04,Netflix monthly subscription,monthly subscription,2024-04-09,Subscriptions,ACC6450
TXN003176,449.38,Electric bill payment,bill payment,2024-12-10,Utilities,ACC3772
TXN003177,260.59,Electric bill payment,bill payment,2024-10-27,Utilities,ACC7605
TXN003178,37.15,Lunch at Olive Garden,at Olive,2024-08-01,Restaurant,ACC9216
TXN003179,46.56,Movie tickets Cinemark,tickets Cinemark,2024-03-16,Entertainment,ACC8264
TXN003180,306.22,Movie tickets Cinemark,tickets Cinemark,2024-01-23,Entertainment,ACC9281
TXN003181,319.47,Shell gas station,gas station,2024-07-28,Gas,ACC1052
TXN003182,282.48,Movie tickets Cinemark,tickets Cinemark,2024-06-08,Entertainment,ACC2928
TXN003183,286.25,Amazon online purchase,online purchase,2024-06-23,Shopping,ACC2410
TXN003184,48.64,Amazon online purchase,online purchase,2024-10-16,Shopping,ACC2483
TXN003185,96.9,Walmart grocery shopping,grocery shopping,2024-04-03,Grocery,ACC1329
TXN003186,112.68,Lunch at Olive Garden,at Olive,2024-03-27,Restaurant,ACC7136
TXN003187,439.21,Walmart grocery shopping,grocery shopping,2024-08-23,Grocery,ACC5042
TXN003188,374.97,Doctor appointment co-pay,appointment co-pay,2024-06-06,Healthcare,ACC3174
TXN003189,192.76,Lunch at Olive Garden,at Olive,2024-06-07,Restaurant,ACC5703
TXN003190,74.51,Movie tickets Cinemark,tickets Cinemark,2024-04-01,Entertainment,ACC6169
TXN003191,418.46,Doctor appointment co-pay,appointment co-pay,2024-07-30,Healthcare,ACC5469
TXN003192,489.74,Shell gas station,gas station,2024-04-12,Gas,ACC5249
TXN003193,135.95,Amazon online purchase,online purchase,2024-12-23,Shopping,ACC9026
TXN003194,184.99,Netflix monthly subscription,monthly subscription,2024-06-30,Subscriptions,ACC9569
TXN003195,23.18,Shell gas station,gas station,2024-08-18,Gas,ACC7318
TXN003196,286.51,Car insurance monthly,insurance monthly,2024-03-20,Insurance,ACC8108
TXN003197,107.69,Movie tickets Cinemark,tickets Cinemark,2024-06-26,Entertainment,ACC9253
TXN003198,49.92,Movie tickets Cinemark,tickets Cinemark,2024-10-09,Entertainment,ACC4452
TXN003199,236.51,Doctor appointment co-pay,appointment co-pay,2024-05-12,Healthcare,ACC1515
TXN003200,330.87,Car insurance monthly,insurance monthly,2024-02-29,Insurance,ACC4054
TXN003201,236.29,Shell gas station,gas station,2024-08-31,Gas,ACC6291
TXN003202,192.07,Netflix monthly subscription,monthly subscription,2024-07-09,Subscriptions,ACC1554
TXN003203,316.59,Walmart grocery shopping,grocery shopping,2024-06-14,Grocery,ACC1129
TXN003204,240.37,Uber ride to downtown,ride to,2024-03-22,Transportation,ACC6516
TXN003205,97.62,Walmart grocery shopping,grocery shopping,2024-11-27,Grocery,ACC6865
TXN003206,236.09,Shell gas station,gas station,2024-06-05,Gas,ACC4050
TXN003207,405.56,Amazon online purchase,online purchase,2024-01-12,Shopping,ACC8478
TXN003208,348.78,Netflix monthly subscription,monthly subscription,2024-10-30,Subscriptions,ACC7542
TXN003209,130.02,Doctor appointment co-pay,appointment co-pay,2024-08-30,Healthcare,ACC7114
TXN003210,243.87,Electric bill payment,bill payment,2024-11-03,Utilities,ACC7572
TXN003211,485.53,Lunch at Olive Garden,at Olive,2024-06-02,Restaurant,ACC4838
TXN003212,213.39,Walmart grocery shopping,grocery shopping,2024-09-16,Grocery,ACC5413
TXN003213,298.57,Uber ride to downtown,ride to,2024-10-22,Transportation,ACC3687
TXN003214,461.57,Shell gas station,gas station,2024-09-19,Gas,ACC9586
TXN003215,377.17,Netflix monthly subscription,monthly subscription,2024-04-11,Subscriptions,ACC3128
TXN003216,395.34,Electric bill payment,bill payment,2024-12-05,Utilities,ACC1881
TXN003217,397.47,Movie tickets Cinemark,tickets Cinemark,2024-02-16,Entertainment,ACC3317
TXN003218,201.02,Amazon online purchase,online purchase,2024-06-26,Shopping,ACC8546
TXN003219,104.2,Shell gas station,gas station,2024-01-01,Gas,ACC3819
TXN003220,44.79,Movie tickets Cinemark,tickets Cinemark,2024-06-03,Entertainment,ACC4869
TXN003221,49.63,Uber ride to downtown,ride to,2024-04-14,Transportation,ACC5009
TXN003222,423.61,Car insurance monthly,insurance monthly,2024-03-19,Insurance,ACC7131
TXN003223,83.87,Amazon online purchase,online purchase,2024-01-03,Shopping,ACC2636
TXN003224,344.96,Car insurance monthly,insurance monthly,2024-08-29,Insurance,ACC4481
TXN003225,416.52,Uber ride to downtown,ride to,2024-08-29,Transportation,ACC4977
TXN003226,68.61,Uber ride to downtown,ride to,2024-02-19,Transportation,ACC3187
TXN003227,449.52,Electric bill payment,bill payment,2024-07-23,Utilities,ACC7956
TXN003228,269.39,Uber ride to downtown,ride to,2024-11-01,Transportation,ACC6683
TXN003229,18.31,Netflix monthly subscription,monthly subscription,2024-09-07,Subscriptions,ACC3918
TXN003230,184.33,Electric bill payment,bill payment,2024-04-30,Utilities,ACC9215
TXN003231,301.59,Netflix monthly subscription,monthly subscription,2024-01-01,Subscriptions,ACC7523
TXN003232,73.35,Doctor appointment co-pay,appointment co-pay,2024-02-09,Healthcare,ACC4079
TXN003233,154.46,Doctor appointment co-pay,appointment co-pay,2024-01-23,Healthcare,ACC2521
TXN003234,328.75,Uber ride to downtown,ride to,2024-06-22,Transportation,ACC7974
TXN003235,158.99,Movie tickets Cinemark,tickets Cinemark,2024-03-18,Entertainment,ACC8875
TXN003236,479.46,Movie tickets Cinemark,tickets Cinemark,2024-01-18,Entertainment,ACC7909
TXN003237,202.12,Shell gas station,gas station,2024-04-01,Gas,ACC9476
TXN003238,404.08,Amazon online purchase,online purchase,2024-02-24,Shopping,ACC6673
TXN003239,329.65,Walmart grocery shopping,grocery shopping,2024-12-17,Grocery,ACC7626
TXN003240,162.92,Shell gas station,gas station,2024-01-07,Gas,ACC9306
TXN003241,10.74,Amazon online purchase,online purchase,2024-07-15,Shopping,ACC7581
TXN003242,154.96,Lunch at Olive Garden,at Olive,2024-08-04,Restaurant,ACC5237
TXN003243,303.8,Walmart grocery shopping,grocery shopping,2024-11-20,Grocery,ACC8377
TXN003244,391.6,Electric bill payment,bill payment,2024-09-14,Utilities,ACC6489
TXN003245,60.28,Electric bill payment,bill payment,2024-09-30,Utilities,ACC3930
TXN003246,381.01,Car insurance monthly,insurance monthly,2024-08-05,Insurance,ACC2310
TXN003247,171.87,Lunch at Olive Garden,at Olive,2024-03-17,Restaurant,ACC5224
TXN003248,407.35,Car insurance monthly,insurance monthly,2024-04-11,Insurance,ACC8454
TXN003249,235.06,Lunch at Olive Garden,at Olive,2024-08-10,Restaurant,ACC1652
TXN003250,232.82,Amazon online purchase,online purchase,2024-03-03,Shopping,ACC1820
TXN003251,129.9,Electric bill payment,bill payment,2024-11-02,Utilities,ACC6528
TXN003252,384.58,Movie tickets Cinemark,tickets Cinemark,2024-12-11,Entertainment,ACC1385
TXN003253,93.47,Movie tickets Cinemark,tickets Cinemark,2024-10-04,Entertainment,ACC6847
