transaction_id,description,ai_category,original_category,confidence
TXN002783,Amazon online purchase,Shopping,Shopping,0.85
TXN002784,Doctor appointment co-pay,Healthcare,Healthcare,0.85
TXN002785,Walmart grocery shopping,Grocery,Grocery,0.85
TXN002786,Doctor appointment co-pay,Healthcare,Healthcare,0.85
TXN002787,Lunch at Olive Garden,Restaurant,Restaurant,0.85
TXN002788,Uber ride to downtown,Transportation,Transportation,0.85
TXN002789,Doctor appointment co-pay,Healthcare,Healthcare,0.85
TXN002790,Electric bill payment,Utilities,Utilities,0.85
TXN002791,Amazon online purchase,Shopping,Shopping,0.85
TXN002792,Shell gas station,Gas,Gas,0.85
TXN002793,Amazon online purchase,Shopping,Shopping,0.85
TXN002794,Uber ride to downtown,Transportation,Transportation,0.85
TXN002795,Shell gas station,Gas,Gas,0.85
TXN002796,Amazon online purchase,Shopping,Shopping,0.85
TXN002797,Lunch at Olive Garden,Restaurant,Restaurant,0.85
TXN002798,Lunch at Olive Garden,Restaurant,Restaurant,0.85
TXN002799,Electric bill payment,Utilities,Utilities,0.85
TXN002800,Uber ride to downtown,Transportation,Transportation,0.85
TXN002801,Uber ride to downtown,Transportation,Transportation,0.85
TXN002802,Movie tickets Cinemark,Entertainment,Entertainment,0.85
TXN002803,Uber ride to downtown,Transportation,Transportation,0.85
TXN002804,Movie tickets Cinemark,Entertainment,Entertainment,0.85
TXN002805,Movie tickets Cinemark,Entertainment,Entertainment,0.85
TXN002806,Uber ride to downtown,Transportation,Transportation,0.85
TXN002807,Doctor appointment co-pay,Healthcare,Healthcare,0.85
TXN002808,Lunch at Olive Garden,Restaurant,Restaurant,0.85
TXN002809,Walmart grocery shopping,Grocery,Grocery,0.85
TXN002810,Netflix monthly subscription,Entertainment,Subscriptions,0.85
TXN002811,Uber ride to downtown,Transportation,Transportation,0.85
TXN002812,Doctor appointment co-pay,Healthcare,Healthcare,0.85
TXN002813,Movie tickets Cinemark,Entertainment,Entertainment,0.85
TXN002814,Walmart grocery shopping,Grocery,Grocery,0.85
TXN002815,Doctor appointment co-pay,Healthcare,Healthcare,0.85
TXN002816,Shell gas station,Gas,Gas,0.85
TXN002817,Lunch at Olive Garden,Restaurant,Restaurant,0.85
TXN002818,Lunch at Olive Garden,Restaurant,Restaurant,0.85
TXN002819,Shell gas station,Gas,Gas,0.85
TXN002820,Electric bill payment,Utilities,Utilities,0.85
TXN002821,Doctor appointment co-pay,Healthcare,Healthcare,0.85
TXN002822,Netflix monthly subscription,Entertainment,Subscriptions,0.85
TXN002823,Car insurance monthly,Insurance,Insurance,0.85
TXN002824,Walmart grocery shopping,Grocery,Grocery,0.85
TXN002825,Amazon online purchase,Shopping,Shopping,0.85
TXN002826,Amazon online purchase,Shopping,Shopping,0.85
TXN002827,Electric bill payment,Utilities,Utilities,0.85
TXN002828,Netflix monthly subscription,Entertainment,Subscriptions,0.85
TXN002829,Car insurance monthly,Insurance,Insurance,0.85
TXN002830,Uber ride to downtown,Transportation,Transportation,0.85
TXN002831,Amazon online purchase,Shopping,Shopping,0.85
TXN002832,Doctor appointment co-pay,Healthcare,Healthcare,0.85
TXN002833,Walmart grocery shopping,Grocery,Grocery,0.85
TXN002834,Car insurance monthly,Insurance,Insurance,0.85
TXN002835,Uber ride to downtown,Transportation,Transportation,0.85
TXN002836,Doctor appointment co-pay,Healthcare,Healthcare,0.85
TXN002837,Electric bill payment,Utilities,Utilities,0.85
TXN002838,Amazon online purchase,Shopping,Shopping,0.85
TXN002839,Walmart grocery shopping,Grocery,Grocery,0.85
TXN002840,Shell gas station,Gas,Gas,0.85
TXN002841,Movie tickets Cinemark,Entertainment,Entertainment,0.85
TXN002842,Amazon online purchase,Shopping,Shopping,0.85
TXN002843,Amazon online purchase,Shopping,Shopping,0.85
TXN002844,Walmart grocery shopping,Grocery,Grocery,0.85
TXN002845,Uber ride to downtown,Transportation,Transportation,0.85
TXN002846,Movie tickets Cinemark,Entertainment,Entertainment,0.85
TXN002847,Car insurance monthly,Insurance,Insurance,0.85
TXN002848,Movie tickets Cinemark,Entertainment,Entertainment,0.85
TXN002849,Netflix monthly subscription,Entertainment,Subscriptions,0.85
TXN002850,Lunch at Olive Garden,Restaurant,Restaurant,0.85
TXN002851,Uber ride to downtown,Transportation,Transportation,0.85
TXN002852,Movie tickets Cinemark,Entertainment,Entertainment,0.85
TXN002853,Uber ride to downtown,Transportation,Transportation,0.85
TXN002854,Shell gas station,Gas,Gas,0.85
TXN002855,Shell gas station,Gas,Gas,0.85
TXN002856,Movie tickets Cinemark,Entertainment,Entertainment,0.85
TXN002857,Shell gas station,Gas,Gas,0.85
TXN002858,Shell gas station,Gas,Gas,0.85
TXN002859,Electric bill payment,Utilities,Utilities,0.85
TXN002860,Uber ride to downtown,Transportation,Transportation,0.85
TXN002861,Car insurance monthly,Insurance,Insurance,0.85
TXN002862,Shell gas station,Gas,Gas,0.85
TXN002863,Netflix monthly subscription,Entertainment,Subscriptions,0.85
TXN002864,Car insurance monthly,Insurance,Insurance,0.85
TXN002865,Uber ride to downtown,Transportation,Transportation,0.85
TXN002866,Car insurance monthly,Insurance,Insurance,0.85
TXN002867,Lunch at Olive Garden,Restaurant,Restaurant,0.85
TXN002868,Netflix monthly subscription,Entertainment,Subscriptions,0.85
TXN002869,Amazon online purchase,Shopping,Shopping,0.85
TXN002870,Netflix monthly subscription,Entertainment,Subscriptions,0.85
TXN002871,Doctor appointment co-pay,Healthcare,Healthcare,0.85
TXN002872,Doctor appointment co-pay,Healthcare,Healthcare,0.85
TXN002873,Movie tickets Cinemark,Entertainment,Entertainment,0.85
TXN002874,Netflix monthly subscription,Entertainment,Subscriptions,0.85
TXN002875,Lunch at Olive Garden,Restaurant,Restaurant,0.85
TXN002876,Walmart grocery shopping,Grocery,Grocery,0.85
TXN002877,Lunch at Olive Garden,Restaurant,Restaurant,0.85
TXN002878,Lunch at Olive Garden,Restaurant,Restaurant,0.85
TXN002879,Amazon online purchase,Shopping,Shopping,0.85
TXN002880,Movie tickets Cinemark,Entertainment,Entertainment,0.85
TXN002881,Netflix monthly subscription,Entertainment,Subscriptions,0.85
TXN002882,Lunch at Olive Garden,Restaurant,Restaurant,0.85
TXN002883,Car insurance monthly,Insurance,Insurance,0.85
TXN002884,Amazon online purchase,Shopping,Shopping,0.85
TXN002885,Walmart grocery shopping,Grocery,Grocery,0.85
TXN002886,Movie tickets Cinemark,Entertainment,Entertainment,0.85
TXN002887,Uber ride to downtown,Transportation,Transportation,0.85
TXN002888,Movie tickets Cinemark,Entertainment,Entertainment,0.85
TXN002889,Netflix monthly subscription,Entertainment,Subscriptions,0.85
TXN002890,Electric bill payment,Utilities,Utilities,0.85
TXN002891,Movie tickets Cinemark,Entertainment,Entertainment,0.85
TXN002892,Car insurance monthly,Insurance,Insurance,0.85
TXN002893,Electric bill payment,Utilities,Utilities,0.85
TXN002894,Car insurance monthly,Insurance,Insurance,0.85
TXN002895,Netflix monthly subscription,Entertainment,Subscriptions,0.85
TXN002896,Movie tickets Cinemark,Entertainment,Entertainment,0.85
TXN002897,Amazon online purchase,Shopping,Shopping,0.85
TXN002898,Shell gas station,Gas,Gas,0.85
TXN002899,Car insurance monthly,Insurance,Insurance,0.85
TXN002900,Netflix monthly subscription,Entertainment,Subscriptions,0.85
TXN002901,Lunch at Olive Garden,Restaurant,Restaurant,0.85
TXN002902,Walmart grocery shopping,Grocery,Grocery,0.85
TXN002903,Amazon online purchase,Shopping,Shopping,0.85
TXN002904,Walmart grocery shopping,Grocery,Grocery,0.85
TXN002905,Uber ride to downtown,Transportation,Transportation,0.85
TXN002906,Movie tickets Cinemark,Entertainment,Entertainment,0.85
TXN002907,Electric bill payment,Utilities,Utilities,0.85
TXN002908,Electric bill payment,Utilities,Utilities,0.85
TXN002909,Shell gas station,Gas,Gas,0.85
TXN002910,Movie tickets Cinemark,Entertainment,Entertainment,0.85
TXN002911,Doctor appointment co-pay,Healthcare,Healthcare,0.85
TXN002912,Doctor appointment co-pay,Healthcare,Healthcare,0.85
TXN002913,Walmart grocery shopping,Grocery,Grocery,0.85
TXN002914,Electric bill payment,Utilities,Utilities,0.85
TXN002915,Electric bill payment,Utilities,Utilities,0.85
TXN002916,Doctor appointment co-pay,Healthcare,Healthcare,0.85
TXN002917,Electric bill payment,Utilities,Utilities,0.85
TXN002918,Amazon online purchase,Shopping,Shopping,0.85
TXN002919,Netflix monthly subscription,Entertainment,Subscriptions,0.85
TXN002920,Walmart grocery shopping,Grocery,Grocery,0.85
TXN002921,Netflix monthly subscription,Entertainment,Subscriptions,0.85
TXN002922,Movie tickets Cinemark,Entertainment,Entertainment,0.85
TXN002923,Electric bill payment,Utilities,Utilities,0.85
TXN002924,Walmart grocery shopping,Grocery,Grocery,0.85
TXN002925,Netflix monthly subscription,Entertainment,Subscriptions,0.85
TXN002926,Lunch at Olive Garden,Restaurant,Restaurant,0.85
TXN002927,Amazon online purchase,Shopping,Shopping,0.85
TXN002928,Lunch at Olive Garden,Restaurant,Restaurant,0.85
TXN002929,Doctor appointment co-pay,Healthcare,Healthcare,0.85
TXN002930,Doctor appointment co-pay,Healthcare,Healthcare,0.85
TXN002931,Lunch at Olive Garden,Restaurant,Restaurant,0.85
TXN002932,Netflix monthly subscription,Entertainment,Subscriptions,0.85
TXN002933,Walmart grocery shopping,Grocery,Grocery,0.85
TXN002934,Amazon online purchase,Shopping,Shopping,0.85
TXN002935,Walmart grocery shopping,Grocery,Grocery,0.85
TXN002936,Electric bill payment,Utilities,Utilities,0.85
TXN002937,Lunch at Olive Garden,Restaurant,Restaurant,0.85
TXN002938,Car insurance monthly,Insurance,Insurance,0.85
TXN002939,Lunch at Olive Garden,Restaurant,Restaurant,0.85
TXN002940,Uber ride to downtown,Transportation,Transportation,0.85
TXN002941,Uber ride to downtown,Transportation,Transportation,0.85
TXN002942,Walmart grocery shopping,Grocery,Grocery,0.85
TXN002943,Doctor appointment co-pay,Healthcare,Healthcare,0.85
TXN002944,Doctor appointment co-pay,Healthcare,Healthcare,0.85
TXN002945,Uber ride to downtown,Transportation,Transportation,0.85
TXN002946,Lunch at Olive Garden,Restaurant,Restaurant,0.85
TXN002947,Lunch at Olive Garden,Restaurant,Restaurant,0.85
TXN002948,Shell gas station,Gas,Gas,0.85
TXN002949,Netflix monthly subscription,Entertainment,Subscriptions,0.85
TXN002950,Shell gas station,Gas,Gas,0.85
TXN002951,Walmart grocery shopping,Grocery,Grocery,0.85
TXN002952,Car insurance monthly,Insurance,Insurance,0.85
TXN002953,Amazon online purchase,Shopping,Shopping,0.85
TXN002954,Movie tickets Cinemark,Entertainment,Entertainment,0.85
TXN002955,Movie tickets Cinemark,Entertainment,Entertainment,0.85
TXN002956,Walmart grocery shopping,Grocery,Grocery,0.85
TXN002957,Netflix monthly subscription,Entertainment,Subscriptions,0.85
TXN002958,Shell gas station,Gas,Gas,0.85
TXN002959,Movie tickets Cinemark,Entertainment,Entertainment,0.85
TXN002960,Electric bill payment,Utilities,Utilities,0.85
TXN002961,Doctor appointment co-pay,Healthcare,Healthcare,0.85
TXN002962,Lunch at Olive Garden,Restaurant,Restaurant,0.85
TXN002963,Movie tickets Cinemark,Entertainment,Entertainment,0.85
TXN002964,Lunch at Olive Garden,Restaurant,Restaurant,0.85
TXN002965,Lunch at Olive Garden,Restaurant,Restaurant,0.85
TXN002966,Lunch at Olive Garden,Restaurant,Restaurant,0.85
TXN002967,Uber ride to downtown,Transportation,Transportation,0.85
TXN002968,Car insurance monthly,Insurance,Insurance,0.85
TXN002969,Electric bill payment,Utilities,Utilities,0.85
TXN002970,Doctor appointment co-pay,Healthcare,Healthcare,0.85
TXN002971,Uber ride to downtown,Transportation,Transportation,0.85
TXN002972,Car insurance monthly,Insurance,Insurance,0.85
TXN002973,Amazon online purchase,Shopping,Shopping,0.85
TXN002974,Shell gas station,Gas,Gas,0.85
TXN002975,Shell gas station,Gas,Gas,0.85
TXN002976,Movie tickets Cinemark,Entertainment,Entertainment,0.85
TXN002977,Movie tickets Cinemark,Entertainment,Entertainment,0.85
TXN002978,Netflix monthly subscription,Entertainment,Subscriptions,0.85
TXN002979,Movie tickets Cinemark,Entertainment,Entertainment,0.85
TXN002980,Movie tickets Cinemark,Entertainment,Entertainment,0.85
TXN002981,Shell gas station,Gas,Gas,0.85
TXN002982,Lunch at Olive Garden,Restaurant,Restaurant,0.85
TXN002983,Car insurance monthly,Insurance,Insurance,0.85
TXN002984,Walmart grocery shopping,Grocery,Grocery,0.85
TXN002985,Amazon online purchase,Shopping,Shopping,0.85
TXN002986,Amazon online purchase,Shopping,Shopping,0.85
TXN002987,Netflix monthly subscription,Entertainment,Subscriptions,0.85
TXN002988,Lunch at Olive Garden,Restaurant,Restaurant,0.85
TXN002989,Netflix monthly subscription,Entertainment,Subscriptions,0.85
TXN002990,Movie tickets Cinemark,Entertainment,Entertainment,0.85
TXN002991,Electric bill payment,Utilities,Utilities,0.85
TXN002992,Doctor appointment co-pay,Healthcare,Healthcare,0.85
TXN002993,Amazon online purchase,Shopping,Shopping,0.85
TXN002994,Doctor appointment co-pay,Healthcare,Healthcare,0.85
TXN002995,Uber ride to downtown,Transportation,Transportation,0.85
TXN002996,Shell gas station,Gas,Gas,0.85
TXN002997,Uber ride to downtown,Transportation,Transportation,0.85
TXN002998,Movie tickets Cinemark,Entertainment,Entertainment,0.85
TXN002999,Lunch at Olive Garden,Restaurant,Restaurant,0.85
TXN003000,Lunch at Olive Garden,Restaurant,Restaurant,0.85
TXN003001,Car insurance monthly,Insurance,Insurance,0.85
TXN003002,Electric bill payment,Utilities,Utilities,0.85
TXN003003,Lunch at Olive Garden,Restaurant,Restaurant,0.85
TXN003004,Walmart grocery shopping,Grocery,Grocery,0.85
TXN003005,Car insurance monthly,Insurance,Insurance,0.85
TXN003006,Car insurance monthly,Insurance,Insurance,0.85
TXN003007,Netflix monthly subscription,Entertainment,Subscriptions,0.85
TXN003008,Amazon online purchase,Shopping,Shopping,0.85
TXN003009,Movie tickets Cinemark,Entertainment,Entertainment,0.85
TXN003010,Electric bill payment,Utilities,Utilities,0.85
TXN003011,Doctor appointment co-pay,Healthcare,Healthcare,0.85
TXN003012,Walmart grocery shopping,Grocery,Grocery,0.85
TXN003013,Electric bill payment,Utilities,Utilities,0.85
TXN003014,Uber ride to downtown,Transportation,Transportation,0.85
TXN003015,Doctor appointment co-pay,Healthcare,Healthcare,0.85
TXN003016,Netflix monthly subscription,Entertainment,Subscriptions,0.85
TXN003017,Electric bill payment,Utilities,Utilities,0.85
TXN003018,Uber ride to downtown,Transportation,Transportation,0.85
TXN003019,Amazon online purchase,Shopping,Shopping,0.85
TXN003020,Amazon online purchase,Shopping,Shopping,0.85
TXN003021,Movie tickets Cinemark,Entertainment,Entertainment,0.85
TXN003022,Shell gas station,Gas,Gas,0.85
TXN003023,Shell gas station,Gas,Gas,0.85
TXN003024,Car insurance monthly,Insurance,Insurance,0.85
TXN003025,Shell gas station,Gas,Gas,0.85
TXN003026,Movie tickets Cinemark,Entertainment,Entertainment,0.85
TXN003027,Netflix monthly subscription,Entertainment,Subscriptions,0.85
TXN003028,Electric bill payment,Utilities,Utilities,0.85
TXN003029,Amazon online purchase,Shopping,Shopping,0.85
TXN003030,Amazon online purchase,Shopping,Shopping,0.85
TXN003031,Car insurance monthly,Insurance,Insurance,0.85
TXN003032,Netflix monthly subscription,Entertainment,Subscriptions,0.85
TXN003033,Electric bill payment,Utilities,Utilities,0.85
TXN003034,Movie tickets Cinemark,Entertainment,Entertainment,0.85
TXN003035,Movie tickets Cinemark,Entertainment,Entertainment,0.85
TXN003036,Car insurance monthly,Insurance,Insurance,0.85
TXN003037,Movie tickets Cinemark,Entertainment,Entertainment,0.85
TXN003038,Shell gas station,Gas,Gas,0.85
TXN003039,Car insurance monthly,Insurance,Insurance,0.85
TXN003040,Electric bill payment,Utilities,Utilities,0.85
TXN003041,Movie tickets Cinemark,Entertainment,Entertainment,0.85
TXN003042,Movie tickets Cinemark,Entertainment,Entertainment,0.85
TXN003043,Walmart grocery shopping,Grocery,Grocery,0.85
TXN003044,Walmart grocery shopping,Grocery,Grocery,0.85
TXN003045,Lunch at Olive Garden,Restaurant,Restaurant,0.85
TXN003046,Car insurance monthly,Insurance,Insurance,0.85
TXN003047,Lunch at Olive Garden,Restaurant,Restaurant,0.85
TXN003048,Uber ride to downtown,Transportation,Transportation,0.85
TXN003049,Amazon online purchase,Shopping,Shopping,0.85
TXN003050,Walmart grocery shopping,Grocery,Grocery,0.85
TXN003051,Movie tickets Cinemark,Entertainment,Entertainment,0.85
TXN003052,Walmart grocery shopping,Grocery,Grocery,0.85
TXN003053,Walmart grocery shopping,Grocery,Grocery,0.85
TXN003054,Movie tickets Cinemark,Entertainment,Entertainment,0.85
TXN003055,Walmart grocery shopping,Grocery,Grocery,0.85
TXN003056,Uber ride to downtown,Transportation,Transportation,0.85
TXN003057,Doctor appointment co-pay,Healthcare,Healthcare,0.85
TXN003058,Lunch at Olive Garden,Restaurant,Restaurant,0.85
TXN003059,Doctor appointment co-pay,Healthcare,Healthcare,0.85
TXN003060,Shell gas station,Gas,Gas,0.85
TXN003061,Doctor appointment co-pay,Healthcare,Healthcare,0.85
TXN003062,Doctor appointment co-pay,Healthcare,Healthcare,0.85
TXN003063,Car insurance monthly,Insurance,Insurance,0.85
TXN003064,Uber ride to downtown,Transportation,Transportation,0.85
TXN003065,Netflix monthly subscription,Entertainment,Subscriptions,0.85
TXN003066,Car insurance monthly,Insurance,Insurance,0.85
TXN003067,Doctor appointment co-pay,Healthcare,Healthcare,0.85
TXN003068,Uber ride to downtown,Transportation,Transportation,0.85
TXN003069,Movie tickets Cinemark,Entertainment,Entertainment,0.85
TXN003070,Uber ride to downtown,Transportation,Transportation,0.85
TXN003071,Uber ride to downtown,Transportation,Transportation,0.85
TXN003072,Walmart grocery shopping,Grocery,Grocery,0.85
TXN003073,Shell gas station,Gas,Gas,0.85
TXN003074,Netflix monthly subscription,Entertainment,Subscriptions,0.85
TXN003075,Movie tickets Cinemark,Entertainment,Entertainment,0.85
TXN003076,Lunch at Olive Garden,Restaurant,Restaurant,0.85
TXN003077,Electric bill payment,Utilities,Utilities,0.85
TXN003078,Uber ride to downtown,Transportation,Transportation,0.85
TXN003079,Amazon online purchase,Shopping,Shopping,0.85
TXN003080,Lunch at Olive Garden,Restaurant,Restaurant,0.85
TXN003081,Netflix monthly subscription,Entertainment,Subscriptions,0.85
TXN003082,Walmart grocery shopping,Grocery,Grocery,0.85
TXN003083,Netflix monthly subscription,Entertainment,Subscriptions,0.85
